Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2022-1830,2022-12-26,2022-12-31,Same Day,CG-10230,Customer 230,Home Office,United States,Pennsylvania,East,FUR-FUR-7911,Furniture,Furnishings,Seth Thomas,2631.16,14,0.0,394.67
US-2022-1831,2022-01-12,2022-01-17,Standard Class,CG-10231,Customer 231,Consumer,United States,New York,East,TEC-ACC-1976,Technology,Accessories,Logitech Mouse,6130.4,8,0.0,1532.6
US-2021-1832,2021-05-11,2021-05-13,Same Day,CG-10232,Customer 232,Consumer,United States,Ohio,Central,TEC-ACC-3257,Technology,Accessories,Anker Charger,1541.82,14,0.4,-354.62
US-2023-1833,2023-12-07,2023-12-08,Standard Class,CG-10233,Customer 233,Corporate,United States,Washington,West,FUR-CHA-3591,Furniture,Chairs,Alera Elusion,4112.94,11,0.2,-370.16
US-2020-1834,2020-01-26,2020-01-31,Standard Class,CG-10234,Customer 234,Consumer,United States,Washington,West,FUR-TAB-3988,Furniture,Tables,Bretford CR4500 Table,9126.6,14,0.0,1368.99
US-2022-1835,2022-06-28,2022-07-05,First Class,CG-10235,Customer 235,Corporate,United States,Georgia,South,OFF-LAB-2822,Office Supplies,Labels,Avery Round Labels,6134.92,11,0.0,2147.22
US-2020-1836,2020-01-23,2020-01-27,Second Class,CG-10236,Customer 236,Home Office,United States,New York,East,OFF-BIN-5227,Office Supplies,Binders,Avery Durable Binder,4306.43,14,0.1,990.48
US-2020-1837,2020-09-13,2020-09-19,Same Day,CG-10237,Customer 237,Consumer,United States,Illinois,Central,FUR-TAB-4586,Furniture,Tables,Iceberg Quartz Table,1293.28,4,0.0,193.99
US-2023-1838,2023-08-29,2023-09-04,First Class,CG-10238,Customer 238,Corporate,United States,Georgia,South,OFF-PAP-1895,Office Supplies,Paper,Staple Multiuse,4638.69,7,0.0,1623.54
US-2022-1839,2022-01-12,2022-01-17,Standard Class,CG-10239,Customer 239,Consumer,United States,Michigan,Central,TEC-ACC-4924,Technology,Accessories,Logitech Mouse,8814.65,13,0.0,2203.66
US-2021-1840,2021-09-25,2021-09-27,Standard Class,CG-10240,Customer 240,Consumer,United States,Illinois,Central,OFF-PAP-4937,Office Supplies,Paper,Xerox 1967,1488.33,9,0.0,520.92
US-2021-1841,2021-10-06,2021-10-07,Standard Class,CG-10241,Customer 241,Consumer,United States,Texas,Central,OFF-BIN-5626,Office Supplies,Binders,Ibico Binding System,58.7,5,0.0,20.54
US-2020-1842,2020-09-22,2020-09-28,First Class,CG-10242,Customer 242,Home Office,United States,Alabama,South,TEC-ACC-9250,Technology,Accessories,Anker Charger,725.3,11,0.2,7.25
US-2021-1843,2021-08-17,2021-08-19,Standard Class,CG-10243,Customer 243,Corporate,United States,Arizona,West,TEC-PHO-2528,Technology,Phones,Nokia 3310,1642.47,3,0.0,410.62
US-2022-1844,2022-07-05,2022-07-12,First Class,CG-10244,Customer 244,Home Office,United States,Pennsylvania,East,OFF-STO-8059,Office Supplies,Storage,Smead Lockit,823.56,3,0.0,288.25
US-2020-1845,2020-07-18,2020-07-25,Same Day,CG-10245,Customer 245,Consumer,United States,Nevada,West,TEC-COM-6071,Technology,Computers,Dell Latitude 5520,59.19,1,0.5,-20.72
US-2020-1846,2020-11-26,2020-11-27,First Class,CG-10246,Customer 246,Consumer,United States,Nevada,West,TEC-COP-2461,Technology,Copiers,Brother MFC-L8900,2084.99,5,0.1,271.05
US-2022-1847,2022-06-24,2022-06-30,First Class,CG-10247,Customer 247,Corporate,United States,Washington,West,OFF-SUP-8999,Office Supplies,Supplies,Acme Forged Steel,1805.18,3,0.2,198.57
US-2022-1848,2022-06-21,2022-06-24,Second Class,CG-10248,Customer 248,Home Office,United States,Oregon,West,FUR-FUR-7122,Furniture,Furnishings,Seth Thomas,5480.78,9,0.1,164.42
US-2023-1849,2023-06-25,2023-07-01,Standard Class,CG-10249,Customer 249,Home Office,United States,Nevada,West,OFF-SUP-1130,Office Supplies,Supplies,Acme Forged Steel,594.13,1,0.0,207.95
US-2020-1850,2020-05-29,2020-05-31,Same Day,CG-10250,Customer 250,Home Office,United States,New York,East,FUR-FUR-6716,Furniture,Furnishings,Howard Miller 11,4899.72,7,0.0,734.96
US-2020-1851,2020-08-09,2020-08-13,Second Class,CG-10251,Customer 251,Consumer,United States,Tennessee,South,OFF-SUP-6385,Office Supplies,Supplies,Fiskars Scissors,4087.16,13,0.1,940.05
US-2020-1852,2020-08-22,2020-08-25,Same Day,CG-10252,Customer 252,Home Office,United States,Oregon,West,FUR-FUR-8699,Furniture,Furnishings,Howard Miller 11,283.44,8,0.0,42.52
US-2022-1853,2022-05-30,2022-06-03,First Class,CG-10253,Customer 253,Consumer,United States,Pennsylvania,East,FUR-CHA-7929,Furniture,Chairs,Alera Elusion,191.96,4,0.0,28.79
US-2021-1854,2021-07-14,2021-07-18,Standard Class,CG-10254,Customer 254,Consumer,United States,Ohio,Central,OFF-STO-7876,Office Supplies,Storage,Fellowes File Sorter,435.92,2,0.1,100.26
US-2021-1855,2021-08-31,2021-09-02,First Class,CG-10255,Customer 255,Corporate,United States,Virginia,East,TEC-PHO-8890,Technology,Phones,Apple iPhone 14,904.54,4,0.2,9.05
US-2020-1856,2020-01-21,2020-01-26,Same Day,CG-10256,Customer 256,Corporate,United States,Alabama,South,OFF-STO-2274,Office Supplies,Storage,Advantus Cropper,9302.15,13,0.0,3255.75
US-2020-1857,2020-10-29,2020-11-02,Same Day,CG-10257,Customer 257,Consumer,United States,Virginia,East,OFF-FAS-5305,Office Supplies,Fasteners,Advantus Thumbtacks,3232.4,14,0.1,743.45
US-2021-1858,2021-01-19,2021-01-23,Second Class,CG-10258,Customer 258,Consumer,United States,Nevada,West,TEC-COP-7185,Technology,Copiers,Canon ImageRunner,5269.68,12,0.0,1317.42
US-2020-1859,2020-02-03,2020-02-06,First Class,CG-10259,Customer 259,Corporate,United States,Virginia,East,TEC-COM-3043,Technology,Computers,Dell Latitude 5520,1010.4,5,0.5,-353.64
US-2022-1860,2022-12-07,2022-12-14,Same Day,CG-10260,Customer 260,Corporate,United States,Tennessee,South,FUR-FUR-8517,Furniture,Furnishings,Luxo B-Line,570.84,6,0.0,85.63
US-2023-1861,2023-09-12,2023-09-18,First Class,CG-10261,Customer 261,Corporate,United States,North Carolina,South,TEC-COM-2625,Technology,Computers,Apple MacBook Air,3492.82,11,0.1,454.07
US-2023-1862,2023-07-01,2023-07-06,Same Day,CG-10262,Customer 262,Consumer,United States,California,West,TEC-PHO-1534,Technology,Phones,Nokia 3310,712.11,2,0.3,-78.33
US-2020-1863,2020-08-22,2020-08-24,Same Day,CG-10263,Customer 263,Home Office,United States,Michigan,Central,TEC-COM-6744,Technology,Computers,Apple MacBook Air,5296.34,14,0.0,1324.09
US-2022-1864,2022-11-05,2022-11-08,Second Class,CG-10264,Customer 264,Corporate,United States,Tennessee,South,OFF-ENV-6036,Office Supplies,Envelopes,Staple Envelope,3521.45,5,0.0,1232.51
US-2020-1865,2020-11-10,2020-11-17,Standard Class,CG-10265,Customer 265,Consumer,United States,Georgia,South,TEC-COP-6201,Technology,Copiers,Canon ImageRunner,2828.32,6,0.3,-311.12
US-2021-1866,2021-01-29,2021-02-03,Same Day,CG-10266,Customer 266,Home Office,United States,Illinois,Central,OFF-ENV-8030,Office Supplies,Envelopes,Kraft Clasp Envelopes,3494.59,11,0.0,1223.11
US-2022-1867,2022-06-14,2022-06-16,Second Class,CG-10267,Customer 267,Corporate,United States,Massachusetts,East,OFF-STO-9261,Office Supplies,Storage,Advantus Cropper,1138.94,2,0.0,398.63
US-2020-1868,2020-07-09,2020-07-10,Second Class,CG-10268,Customer 268,Corporate,United States,Arizona,West,FUR-BOO-3507,Furniture,Bookcases,Safco Arco Bookcase,246.92,1,0.3,-51.85
US-2022-1869,2022-07-18,2022-07-24,Second Class,CG-10269,Customer 269,Consumer,United States,Arizona,West,OFF-PAP-4927,Office Supplies,Paper,Staple Multiuse,6854.98,11,0.0,2399.24
US-2021-1870,2021-07-17,2021-07-18,Standard Class,CG-10270,Customer 270,Corporate,United States,Virginia,East,TEC-COM-2694,Technology,Computers,Apple MacBook Air,906.86,3,0.4,-208.58
US-2021-1871,2021-06-20,2021-06-22,First Class,CG-10271,Customer 271,Consumer,United States,Nevada,West,OFF-PAP-4407,Office Supplies,Paper,Xerox 1967,133.04,2,0.0,46.56
US-2023-1872,2023-07-05,2023-07-06,Same Day,CG-10272,Customer 272,Consumer,United States,Florida,South,FUR-CHA-6137,Furniture,Chairs,Alera Elusion,1764.58,4,0.2,-158.81
US-2020-1873,2020-08-28,2020-08-31,Standard Class,CG-10273,Customer 273,Consumer,United States,Georgia,South,TEC-ACC-9953,Technology,Accessories,Logitech Mouse,1636.78,6,0.3,-180.05
US-2023-1874,2023-01-02,2023-01-03,Standard Class,CG-10274,Customer 274,Consumer,United States,Washington,West,OFF-LAB-4543,Office Supplies,Labels,Avery 503,3706.56,9,0.0,1297.3
US-2020-1875,2020-06-19,2020-06-25,Second Class,CG-10275,Customer 275,Consumer,United States,Texas,Central,TEC-PHO-5483,Technology,Phones,Motorola Moto G,8123.54,12,0.1,1056.06
US-2022-1876,2022-06-12,2022-06-17,Same Day,CG-10276,Customer 276,Corporate,United States,Georgia,South,TEC-ACC-3833,Technology,Accessories,Belkin USB Hub,4651.1,7,0.1,604.64
US-2022-1877,2022-09-26,2022-09-30,Second Class,CG-10277,Customer 277,Consumer,United States,Virginia,East,FUR-CHA-6222,Furniture,Chairs,Harbour Creations Chair,2461.46,8,0.1,73.84
US-2022-1878,2022-02-04,2022-02-10,First Class,CG-10278,Customer 278,Home Office,United States,Arizona,West,FUR-FUR-1553,Furniture,Furnishings,Howard Miller 11,785.26,14,0.0,117.79
US-2020-1879,2020-08-22,2020-08-24,Standard Class,CG-10279,Customer 279,Corporate,United States,Indiana,Central,FUR-BOO-6861,Furniture,Bookcases,O'Sullivan 2-Shelf,3399.89,13,0.0,509.98
US-2020-1880,2020-09-07,2020-09-08,First Class,CG-10280,Customer 280,Consumer,United States,New York,East,TEC-ACC-6388,Technology,Accessories,Belkin USB Hub,1987.88,6,0.4,-457.21
US-2022-1881,2022-02-28,2022-03-03,Standard Class,CG-10281,Customer 281,Home Office,United States,Massachusetts,East,OFF-FAS-2686,Office Supplies,Fasteners,Stockwell Rubber Bands,1736.8,10,0.0,607.88
US-2021-1882,2021-10-12,2021-10-19,Same Day,CG-10282,Customer 282,Home Office,United States,Indiana,Central,OFF-PAP-9092,Office Supplies,Paper,Staple Multiuse,975.18,6,0.0,341.31
US-2020-1883,2020-12-16,2020-12-21,Same Day,CG-10283,Customer 283,Consumer,United States,Florida,South,FUR-FUR-1348,Furniture,Furnishings,Eldon Clackson Table Lamp,2849.88,6,0.0,427.48
US-2022-1884,2022-04-04,2022-04-05,Second Class,CG-10284,Customer 284,Corporate,United States,Texas,Central,OFF-BIN-6527,Office Supplies,Binders,Ibico Binding System,6613.56,9,0.0,2314.75
US-2021-1885,2021-07-16,2021-07-19,First Class,CG-10285,Customer 285,Home Office,United States,California,West,FUR-CHA-6131,Furniture,Chairs,Alera Elusion,3639.09,13,0.0,545.86
US-2022-1886,2022-10-07,2022-10-14,Same Day,CG-10286,Customer 286,Home Office,United States,Alabama,South,TEC-COP-7126,Technology,Copiers,Brother MFC-L8900,8512.79,11,0.0,2128.2
US-2021-1887,2021-10-23,2021-10-30,Standard Class,CG-10287,Customer 287,Consumer,United States,California,West,TEC-PHO-3788,Technology,Phones,Apple iPhone 14,6969.36,12,0.0,1742.34
US-2021-1888,2021-06-15,2021-06-22,Standard Class,CG-10288,Customer 288,Home Office,United States,Washington,West,OFF-FAS-2229,Office Supplies,Fasteners,Advantus Thumbtacks,93.09,1,0.0,32.58
US-2020-1889,2020-10-09,2020-10-14,Second Class,CG-10289,Customer 289,Home Office,United States,Ohio,Central,OFF-ENV-3424,Office Supplies,Envelopes,Jiffy Padded Pouch,802.56,8,0.0,280.9
US-2023-1890,2023-09-16,2023-09-20,Same Day,CG-10290,Customer 290,Home Office,United States,Tennessee,South,OFF-PAP-4700,Office Supplies,Paper,Hammermill Copy Plus,1174.14,5,0.1,270.05
US-2023-1891,2023-09-12,2023-09-18,Second Class,CG-10291,Customer 291,Home Office,United States,Oregon,West,FUR-CHA-2231,Furniture,Chairs,Harbour Creations Chair,8224.92,12,0.0,1233.74
US-2021-1892,2021-01-19,2021-01-23,Same Day,CG-10292,Customer 292,Corporate,United States,Florida,South,TEC-PHO-9644,Technology,Phones,Samsung Galaxy S23,275.66,2,0.5,-96.48
US-2020-1893,2020-09-23,2020-09-25,Standard Class,CG-10293,Customer 293,Home Office,United States,Ohio,Central,OFF-SUP-9412,Office Supplies,Supplies,Dixon Ticonderoga,1682.26,6,0.1,386.92
US-2023-1894,2023-11-06,2023-11-09,Second Class,CG-10294,Customer 294,Corporate,United States,Massachusetts,East,TEC-PHO-3413,Technology,Phones,Motorola Moto G,6494.74,14,0.0,1623.68
US-2021-1895,2021-01-18,2021-01-21,Same Day,CG-10295,Customer 295,Consumer,United States,Florida,South,OFF-PAP-8416,Office Supplies,Paper,Hammermill Copy Plus,306.89,1,0.2,33.76
US-2020-1896,2020-11-04,2020-11-08,Second Class,CG-10296,Customer 296,Corporate,United States,Ohio,Central,TEC-PHO-1870,Technology,Phones,Motorola Moto G,2814.91,9,0.1,365.94
US-2022-1897,2022-05-15,2022-05-17,Same Day,CG-10297,Customer 297,Home Office,United States,North Carolina,South,FUR-CHA-5520,Furniture,Chairs,HON 5400 Series,778.05,5,0.0,116.71
US-2020-1898,2020-08-15,2020-08-17,Second Class,CG-10298,Customer 298,Home Office,United States,Alabama,South,FUR-CHA-5361,Furniture,Chairs,HON 5400 Series,94.48,2,0.0,14.17
US-2022-1899,2022-03-13,2022-03-17,Same Day,CG-10299,Customer 299,Consumer,United States,New York,East,OFF-PAP-9112,Office Supplies,Paper,Avery Colored Paper,359.62,2,0.0,125.87
US-2020-1900,2020-01-07,2020-01-08,First Class,CG-10300,Customer 300,Home Office,United States,Pennsylvania,East,TEC-ACC-8811,Technology,Accessories,Belkin USB Hub,729.14,3,0.4,-167.7
US-2021-1901,2021-11-11,2021-11-15,Second Class,CG-10301,Customer 301,Consumer,United States,Illinois,Central,TEC-ACC-8775,Technology,Accessories,Logitech Mouse,1385.96,3,0.4,-318.77
US-2023-1902,2023-10-23,2023-10-30,Second Class,CG-10302,Customer 302,Consumer,United States,North Carolina,South,TEC-COM-8763,Technology,Computers,Lenovo ThinkPad X1,160.52,14,0.1,20.87
US-2023-1903,2023-03-07,2023-03-13,Standard Class,CG-10303,Customer 303,Consumer,United States,Nevada,West,TEC-COP-9243,Technology,Copiers,Canon ImageRunner,2341.88,5,0.3,-257.61
US-2022-1904,2022-07-15,2022-07-19,First Class,CG-10304,Customer 304,Home Office,United States,Pennsylvania,East,TEC-PHO-5216,Technology,Phones,Motorola Moto G,2384.51,12,0.3,-262.3
US-2023-1905,2023-12-25,2023-12-28,First Class,CG-10305,Customer 305,Corporate,United States,North Carolina,South,FUR-FUR-8935,Furniture,Furnishings,Eldon Clackson Table Lamp,3910.72,9,0.3,-821.25
US-2023-1906,2023-09-12,2023-09-14,Second Class,CG-10306,Customer 306,Corporate,United States,Oregon,West,OFF-BIN-8056,Office Supplies,Binders,Avery Durable Binder,2404.68,6,0.0,841.64
US-2021-1907,2021-07-14,2021-07-20,Standard Class,CG-10307,Customer 307,Corporate,United States,Illinois,Central,OFF-PAP-9632,Office Supplies,Paper,Hammermill Copy Plus,4338.28,11,0.1,997.8
US-2021-1908,2021-07-19,2021-07-22,Same Day,CG-10308,Customer 308,Corporate,United States,Virginia,East,OFF-FAS-6624,Office Supplies,Fasteners,OIC Binder Clips,120.54,4,0.2,13.26
US-2022-1909,2022-10-18,2022-10-24,Standard Class,CG-10309,Customer 309,Consumer,United States,Nevada,West,FUR-BOO-9571,Furniture,Bookcases,O'Sullivan 2-Shelf,1127.16,3,0.0,169.07
US-2020-1910,2020-05-12,2020-05-19,First Class,CG-10310,Customer 310,Corporate,United States,Indiana,Central,OFF-STO-4560,Office Supplies,Storage,Storex Dura Pro,87.0,5,0.0,30.45
US-2022-1911,2022-05-31,2022-06-03,Standard Class,CG-10311,Customer 311,Corporate,United States,Indiana,Central,TEC-PHO-5119,Technology,Phones,Nokia 3310,7349.32,11,0.0,1837.33
US-2020-1912,2020-10-19,2020-10-25,First Class,CG-10312,Customer 312,Home Office,United States,Virginia,East,FUR-TAB-5764,Furniture,Tables,Bretford CR4500 Table,1393.92,4,0.0,209.09
US-2022-1913,2022-05-15,2022-05-19,Same Day,CG-10313,Customer 313,Home Office,United States,New York,East,FUR-BOO-6091,Furniture,Bookcases,Safco Arco Bookcase,1286.93,2,0.1,38.61
US-2021-1914,2021-05-27,2021-05-29,Second Class,CG-10314,Customer 314,Home Office,United States,New Jersey,East,FUR-BOO-5997,Furniture,Bookcases,Safco Arco Bookcase,2807.66,7,0.1,84.23
US-2020-1915,2020-07-15,2020-07-17,Same Day,CG-10315,Customer 315,Corporate,United States,Oregon,West,OFF-SUP-9254,Office Supplies,Supplies,Dixon Ticonderoga,3206.79,9,0.0,1122.38
US-2022-1916,2022-08-02,2022-08-03,Same Day,CG-10316,Customer 316,Corporate,United States,Michigan,Central,FUR-FUR-2448,Furniture,Furnishings,Seth Thomas,187.27,9,0.2,-16.85
US-2020-1917,2020-04-19,2020-04-26,First Class,CG-10317,Customer 317,Consumer,United States,New Jersey,East,FUR-TAB-1097,Furniture,Tables,Iceberg Quartz Table,3552.19,14,0.2,-319.7
US-2023-1918,2023-08-23,2023-08-24,First Class,CG-10318,Customer 318,Consumer,United States,Alabama,South,FUR-CHA-8888,Furniture,Chairs,HON 5400 Series,2578.5,6,0.1,77.36
US-2023-1919,2023-02-25,2023-03-03,Second Class,CG-10319,Customer 319,Home Office,United States,Texas,Central,TEC-PHO-3535,Technology,Phones,Samsung Galaxy S23,544.51,8,0.4,-125.24
US-2020-1920,2020-08-22,2020-08-23,Second Class,CG-10320,Customer 320,Home Office,United States,Ohio,Central,OFF-BIN-9516,Office Supplies,Binders,Ibico Binding System,126.65,1,0.0,44.33
US-2022-1921,2022-03-11,2022-03-12,Same Day,CG-10321,Customer 321,Consumer,United States,Washington,West,TEC-PHO-4015,Technology,Phones,Nokia 3310,389.5,2,0.2,3.9
US-2023-1922,2023-07-26,2023-07-27,Second Class,CG-10322,Customer 322,Corporate,United States,New Jersey,East,FUR-FUR-3797,Furniture,Furnishings,Eldon Clackson Table Lamp,352.92,3,0.0,52.94
US-2023-1923,2023-04-20,2023-04-24,Standard Class,CG-10323,Customer 323,Home Office,United States,Massachusetts,East,FUR-BOO-7321,Furniture,Bookcases,O'Sullivan 2-Shelf,2571.94,6,0.2,-231.47
US-2022-1924,2022-07-25,2022-07-26,First Class,CG-10324,Customer 324,Consumer,United States,Nevada,West,FUR-FUR-5960,Furniture,Furnishings,Howard Miller 11,2202.2,10,0.3,-462.46
US-2022-1925,2022-07-27,2022-07-30,Same Day,CG-10325,Customer 325,Consumer,United States,Arizona,West,FUR-CHA-9202,Furniture,Chairs,Harbour Creations Chair,706.94,1,0.1,21.21
US-2021-1926,2021-12-21,2021-12-27,Second Class,CG-10326,Customer 326,Consumer,United States,Virginia,East,OFF-ENV-3294,Office Supplies,Envelopes,Staple Envelope,4889.16,12,0.1,1124.51
US-2023-1927,2023-05-25,2023-05-31,Same Day,CG-10327,Customer 327,Corporate,United States,Ohio,Central,FUR-CHA-9608,Furniture,Chairs,Alera Elusion,972.19,3,0.3,-204.16
US-2020-1928,2020-05-18,2020-05-19,Same Day,CG-10328,Customer 328,Home Office,United States,Illinois,Central,OFF-FAS-4796,Office Supplies,Fasteners,OIC Binder Clips,682.36,1,0.0,238.83
US-2020-1929,2020-08-03,2020-08-05,Second Class,CG-10329,Customer 329,Consumer,United States,California,West,FUR-FUR-2054,Furniture,Furnishings,Luxo B-Line,6859.39,12,0.2,-617.35
US-2022-1930,2022-06-23,2022-06-30,Standard Class,CG-10330,Customer 330,Home Office,United States,Arizona,West,FUR-CHA-3851,Furniture,Chairs,HON 5400 Series,2923.14,6,0.0,438.47
US-2021-1931,2021-02-04,2021-02-07,Second Class,CG-10331,Customer 331,Consumer,United States,Texas,Central,OFF-SUP-4694,Office Supplies,Supplies,Hunt Boston Pencil,2822.56,8,0.0,987.9
US-2023-1932,2023-07-12,2023-07-18,Standard Class,CG-10332,Customer 332,Home Office,United States,Pennsylvania,East,FUR-TAB-1085,Furniture,Tables,Bretford CR4500 Table,333.62,2,0.0,50.04
US-2021-1933,2021-01-24,2021-01-31,Same Day,CG-10333,Customer 333,Consumer,United States,Michigan,Central,OFF-PAP-9205,Office Supplies,Paper,Avery Colored Paper,1650.38,4,0.1,379.59
US-2023-1934,2023-07-04,2023-07-08,Same Day,CG-10334,Customer 334,Corporate,United States,Ohio,Central,OFF-STO-3083,Office Supplies,Storage,Fellowes File Sorter,858.76,14,0.0,300.57
US-2020-1935,2020-02-16,2020-02-18,First Class,CG-10335,Customer 335,Consumer,United States,Texas,Central,TEC-COP-5118,Technology,Copiers,Xerox WorkCentre,5269.53,14,0.5,-1844.34
US-2022-1936,2022-11-26,2022-12-01,Second Class,CG-10336,Customer 336,Consumer,United States,North Carolina,South,TEC-COM-1928,Technology,Computers,Lenovo ThinkPad X1,1595.35,9,0.3,-175.49
US-2022-1937,2022-05-13,2022-05-16,First Class,CG-10337,Customer 337,Consumer,United States,Arizona,West,FUR-BOO-3282,Furniture,Bookcases,Bush Westfield Bookcase,1083.84,4,0.0,162.58
US-2020-1938,2020-05-29,2020-06-05,Same Day,CG-10338,Customer 338,Consumer,United States,New Jersey,East,OFF-FAS-6666,Office Supplies,Fasteners,Advantus Thumbtacks,7239.4,10,0.0,2533.79
US-2020-1939,2020-03-26,2020-03-27,First Class,CG-10339,Customer 339,Consumer,United States,Nevada,West,OFF-PAP-6738,Office Supplies,Paper,Staple Multiuse,399.79,1,0.0,139.93
US-2021-1940,2021-02-05,2021-02-10,Standard Class,CG-10340,Customer 340,Consumer,United States,Tennessee,South,FUR-TAB-8899,Furniture,Tables,Bretford CR4500 Table,6889.3,10,0.0,1033.39
